,Gas Meter Temperature_x,Line Pressure_x,Position_x,Tubing Pressure_x,Reservoir Pressure_x,Junction pressure,Gas Meter Flow Rate_x,pred_gas_flow_x,date,Gas Meter Temperature_y,Line Pressure_y,Position_y,Tubing Pressure_y,Reservoir Pressure_y,Gas Meter Flow Rate_y,pred_gas_flow_y,actual_combined_gas_flow,pred_combined_gas_flow
142,98.66,529.31,53.23,722.53,1232.9293,494.40424,16251.44,16409.549,2023-03-26 23:47:00,90.56,520.31,46.300003,833.79,1717.554,15166.03,15004.306,31417.47,31413.855
143,98.590004,527.06,53.41,723.66003,1232.9293,494.60538,16206.02,16334.09,2023-03-26 23:57:00,90.65,522.3,45.63,832.62,1717.554,15177.791,14996.727,31383.81,31330.816
144,98.64,524.81,54.2,722.81006,1232.9293,492.9529,16337.77,16407.445,2023-03-27 00:07:00,90.68,521.13,45.88,832.5,1717.554,15169.22,15000.648,31506.988,31408.094
145,98.63,527.06,53.59,725.91003,1232.9293,494.02682,16264.96,16328.432,2023-03-27 00:17:00,90.71,521.13,46.300003,833.55,1717.554,15184.88,14998.59,31449.84,31327.021
146,98.649994,526.22,54.25,721.97003,1232.9293,493.64752,16331.431,16482.889,2023-03-27 00:27:00,90.54,521.60004,45.57,832.02997,1717.554,15141.689,14999.295,31473.121,31482.184
147,98.61,527.06,52.910004,727.88007,1232.9293,493.3793,16203.91,16358.994,2023-03-27 00:37:00,90.520004,520.08,45.39,832.27,1717.554,15187.369,15016.638,31391.28,31375.633
148,98.63,527.33997,52.2,726.75006,1232.9293,493.8665,16260.8,16417.82,2023-03-27 00:47:00,90.65,520.89996,45.350002,831.56,1717.554,15172.0205,14989.284,31432.82,31407.105
149,98.64,527.63,52.170002,720.00006,1232.9293,493.74173,16362.18,16325.691,2023-03-27 00:57:00,90.53,520.08,45.38,833.67,1717.554,15175.34,15008.249,31537.52,31333.941
150,98.670006,527.33997,52.83,725.63007,1232.9293,493.94354,16305.74,16365.145,2023-03-27 01:07:00,90.55,520.89996,46.300003,833.55,1717.554,15153.81,14992.106,31459.55,31357.25
151,98.450005,525.66,53.6,727.59,1232.9293,492.1259,16222.399,16467.58,2023-03-27 01:17:00,90.479996,519.14,46.289997,832.85,1717.554,15129.189,15010.939,31351.59,31478.52
152,98.450005,526.5,53.76,728.44006,1232.9293,492.994,15950.17,16405.738,2023-03-27 01:27:00,90.520004,519.83997,46.07,832.62,1717.554,14956.949,14993.329,30907.12,31399.066
153,98.39,526.22,52.32,728.16003,1232.9293,493.54102,16239.36,16311.571,2023-03-27 01:37:00,90.490005,520.77997,45.5,832.85,1717.554,15074.38,14969.424,31313.74,31280.996
154,99.06,557.16,52.329998,736.02997,1232.9293,520.6117,16149.81,15944.815,2023-03-27 01:47:00,90.78999,545.98,45.39,839.88,1717.554,15183.449,14619.688,31333.258,30564.504
155,99.03001,549.27997,52.84,737.16,1232.9293,517.39655,15442.23,16213.613,2023-03-27 01:57:00,91.36,548.2,46.21,842.81,1717.554,14437.15,14690.858,29879.38,30904.473
156,98.77,530.72003,53.23,720.28,1232.9293,498.47156,15339.71,16285.184,2023-03-27 02:07:00,90.729996,526.64,45.66,835.66,1717.554,14019.78,14951.276,29359.49,31236.46
157,98.15,520.02997,46.34,754.87994,1232.9293,489.76852,15593.669,15512.729,2023-03-27 02:17:00,90.02,513.27997,44.36,855.82,1717.554,14169.83,14385.254,29763.5,29897.982
158,98.049995,575.72003,47.050003,784.13,1232.9293,542.82,14990.76,15094.222,2023-03-27 02:27:00,90.97,567.77,43.449997,871.64,1717.554,14217.311,13678.407,29208.07,28772.629
159,98.1,574.31,47.71,784.41,1232.9293,540.9356,14999.28,15276.615,2023-03-27 02:37:00,91.09,566.84,43.97,873.98,1717.554,14700.31,13765.698,29699.59,29042.312
160,98.509995,576.28,48.320004,775.13,1232.9293,544.66376,14845.62,14953.897,2023-03-27 02:47:00,91.05,570.35,43.749996,876.09,1717.554,14262.0,13763.723,29107.621,28717.621
161,97.700005,574.58997,46.2,769.5,1232.9293,511.8113,15193.489,14909.629,2023-03-27 02:57:00,90.22,518.32,44.319996,866.83997,1717.554,14144.85,14403.211,29338.34,29312.84
162,98.520004,574.02997,46.34,763.31,1232.9293,543.03125,14887.75,14892.693,2023-03-27 03:07:00,91.020004,568.70996,43.84,876.09,1717.554,14222.079,13797.556,29109.828,28690.25
163,98.4,574.88,48.140003,775.41,1232.9293,543.0839,14857.199,15075.115,2023-03-27 03:17:00,91.0,568.95,43.43,875.63,1717.554,14277.56,13724.675,29134.758,28799.79
164,98.37,572.91,48.3,767.81,1232.9293,541.059,14931.261,14926.667,2023-03-27 03:27:00,90.939995,565.77997,43.79,874.57,1717.554,14299.64,13791.71,29230.9,28718.377
165,98.520004,572.63,48.34,775.97,1232.9293,541.70685,14741.6,14884.149,2023-03-27 03:37:00,91.009995,567.42,43.52,874.8,1717.554,12180.21,13820.789,26921.809,28704.938
166,98.409996,573.19,46.22,767.52997,1232.9293,541.7124,14737.96,14923.206,2023-03-27 03:47:00,91.009995,567.3,43.77,874.8,1717.554,12323.4,13835.698,27061.36,28758.904
167,97.86,562.78,46.12,775.69,1232.9293,535.46246,14575.69,14792.985,2023-03-27 03:57:00,90.28,555.7,39.73,918.75,1717.554,12297.83,12291.735,26873.52,27084.72
168,97.61,553.5,45.390003,769.22,1232.9293,528.2162,14686.84,14826.038,2023-03-27 04:07:00,89.24999,550.07996,40.39,920.50995,1717.554,12359.54,12345.598,27046.379,27171.637
169,97.82,560.25,45.390003,771.47,1232.9293,533.53143,14609.989,14713.3,2023-03-27 04:17:00,88.939995,553.94995,39.5,922.38,1717.554,12355.75,12285.3125,26965.738,26998.613
170,97.8,561.66003,45.52,777.08997,1232.9293,534.5098,14649.3,14749.337,2023-03-27 04:27:00,88.56,555.23,40.09,923.91003,1717.554,12363.45,12287.135,27012.75,27036.473
171,97.6,559.41003,45.93,772.31,1232.9293,531.91284,15019.43,14734.644,2023-03-27 04:37:00,88.38,551.84,39.64,925.43,1717.554,12375.96,12285.892,27395.39,27020.535
172,97.77,558.56,45.34,772.02997,1232.9293,532.76654,14991.7,14754.394,2023-03-27 04:47:00,88.47,554.41,39.46,926.48004,1717.554,12708.131,12275.613,27699.832,27030.008
173,97.19,518.34,46.0,761.33997,1232.9293,509.18454,14961.23,15164.477,2023-03-27 04:57:00,87.990005,551.94995,40.11,925.89996,1717.554,12645.069,12359.627,27606.3,27524.104
174,96.61,507.94,44.31,749.52997,1232.9293,482.59943,14988.96,15227.062,2023-03-27 05:07:00,86.96,502.38,39.49,920.50995,1717.554,12673.381,12897.772,27662.34,28124.834
175,96.53001,508.5,46.25,754.02997,1232.9293,483.0594,15081.001,15208.293,2023-03-27 05:17:00,86.57,502.5,39.510002,920.27,1717.554,12655.92,12852.575,27736.922,28060.867
176,96.34,510.19,44.25,754.02997,1232.9293,484.55457,15102.319,15195.073,2023-03-27 05:27:00,86.58,504.14,40.0,920.38995,1717.554,12619.75,12855.485,27722.07,28050.559
177,96.310005,509.91,44.88,751.77997,1231.9056,484.6663,14701.59,15243.419,2023-03-27 05:37:00,86.66,504.84,39.64,920.38995,1715.5576,12322.86,12846.321,27024.45,28089.74
178,96.19,509.63,45.22,757.12994,1231.9056,484.56555,14892.69,15244.4,2023-03-27 05:47:00,86.57,504.84,40.39,920.50995,1715.5576,12408.98,12823.297,27301.672,28067.697
179,97.229996,559.69,44.41,772.88,1231.9056,533.4927,14692.69,14716.606,2023-03-27 05:57:00,88.05,554.88,39.7,927.07,1715.5576,12349.18,12236.773,27041.871,26953.379
180,97.29,560.81,44.26,784.41,1231.9056,533.80493,14600.14,14777.101,2023-03-27 06:07:00,88.259995,555.47,40.09,927.66003,1715.5576,12369.34,12285.467,26969.48,27062.566
181,97.37,557.16,44.21,770.06,1231.9056,531.1421,14640.369,14731.693,2023-03-27 06:17:00,88.35,552.54,40.190002,927.66003,1715.5576,12456.94,12271.303,27097.309,27002.996
182,97.36,559.97003,44.25,774.0,1231.9056,533.4191,14755.801,14666.353,2023-03-27 06:27:00,87.840004,554.3,40.18,927.88995,1715.5576,12369.86,12254.037,27125.66,26920.39
183,97.259995,559.41003,46.18,771.47,1231.9056,531.2571,14708.08,14719.051,2023-03-27 06:37:00,87.42,551.01996,39.71,927.54004,1715.5576,12465.12,12308.876,27173.2,27027.926
184,97.5,560.25,44.38,775.13,1231.9056,533.5658,14624.399,14745.06,2023-03-27 06:47:00,88.159996,554.88,40.16,928.70996,1715.5576,12436.99,12256.558,27061.39,27001.617
185,97.38,557.72,44.59,770.33997,1231.9056,531.4012,15132.001,14742.819,2023-03-27 06:57:00,88.259995,553.01,40.16,928.82996,1715.5576,12467.71,12322.714,27599.71,27065.533
186,97.46,558.0,44.27,768.38,1231.9056,531.3058,14706.62,14701.805,2023-03-27 07:07:00,88.13,552.19,40.350002,928.58997,1715.5576,12399.101,12308.377,27105.72,27010.182
187,96.69,511.88,44.300003,753.47,1231.9056,503.34885,14712.98,15253.188,2023-03-27 07:17:00,87.340004,547.62,39.59,927.07,1715.5576,12451.7,12441.15,27164.68,27694.34
188,97.57,559.13,44.38,774.83997,1231.9056,531.9695,14671.71,14725.062,2023-03-27 07:27:00,88.14001,552.66003,39.46,928.94995,1715.5576,12433.65,12280.6,27105.36,27005.66
189,97.39,558.83997,45.16,769.77997,1231.9056,532.27277,14683.73,14752.58,2023-03-27 07:37:00,88.32,553.70996,40.2,929.41003,1715.5576,12400.85,12309.251,27084.58,27061.832
190,97.57,559.13,44.72,771.19,1231.9056,531.17896,14628.421,14723.86,2023-03-27 07:47:00,88.159996,551.13,39.52,929.18,1715.5576,12402.24,12305.931,27030.66,27029.791
191,97.490005,559.13,45.55,770.33997,1231.9056,532.54297,14700.52,14742.871,2023-03-27 07:57:00,88.24,553.70996,40.350002,929.41003,1715.5576,12455.49,12278.473,27156.01,27021.344
192,97.549995,558.27997,44.82,767.81,1231.9056,532.01843,14662.99,14716.62,2023-03-27 08:07:00,88.19,553.24,39.76,929.41003,1715.5576,12462.261,12278.953,27125.25,26995.574
193,97.57,560.53,45.66,769.5,1231.9056,533.2179,14631.399,14755.359,2023-03-27 08:17:00,88.3,554.06,40.14,929.64996,1715.5576,12456.8,12305.984,27088.2,27061.344
194,97.58,558.27997,46.190002,768.08997,1231.9056,531.6144,14734.95,14755.294,2023-03-27 08:27:00,88.34,552.77,40.38,929.52997,1715.5576,12414.69,12320.201,27149.64,27075.496
195,97.58,557.44,44.5,768.08997,1231.9056,530.59143,14636.52,14716.33,2023-03-27 08:37:00,88.170006,551.37,40.120003,929.52997,1715.5576,12438.99,12318.399,27075.51,27034.73
196,97.59,557.16,44.23,767.25,1231.9056,530.1197,14554.83,14774.23,2023-03-27 08:47:00,88.21,550.9,40.15,929.41003,1715.5576,12422.16,12299.8545,26976.99,27074.086
197,97.63999,556.03,44.32,766.13,1231.9056,529.74603,14475.541,14730.917,2023-03-27 08:57:00,88.22,550.9,39.46,929.18,1715.5576,12423.881,12314.459,26899.422,27045.375
198,97.66,556.88,45.609997,767.25,1231.9056,530.53595,14652.59,14698.469,2023-03-27 09:07:00,88.270004,551.37,39.57,929.3,1715.5576,12457.59,12303.138,27110.18,27001.605
199,97.57,556.31,44.45,768.94,1231.9056,530.0544,14557.33,14640.854,2023-03-27 09:17:00,88.13,550.66003,40.39,929.18,1715.5576,12386.0,12305.529,26943.33,26946.383
200,97.59,557.16,45.41,768.94,1231.9056,530.54596,14609.91,14739.162,2023-03-27 09:27:00,88.22,551.6,39.46,929.18,1715.5576,12392.65,12320.525,27002.56,27059.688
201,97.63999,556.31,44.34,768.66,1231.9056,530.577,14514.881,14677.93,2023-03-27 09:37:00,88.21,551.84,40.38,929.06,1715.5576,12382.85,12282.374,26897.73,26960.305
202,97.6,558.56,44.25,768.38,1231.9056,531.9534,14557.319,14697.198,2023-03-27 09:47:00,88.259995,552.77,39.94,928.94995,1715.5576,12417.649,12281.204,26974.969,26978.402
203,97.67,558.27997,44.68,766.69,1231.9056,532.1331,14527.041,14662.424,2023-03-27 09:57:00,88.25,553.01,39.96,928.70996,1715.5576,12313.22,12275.828,26840.262,26938.252
204,97.68,558.27997,44.99,772.58997,1231.9056,531.6982,14551.29,14669.839,2023-03-27 10:07:00,88.28999,552.42004,40.08,928.13,1715.5576,12329.71,12303.44,26881.0,26973.28
205,97.72,559.41003,44.25,763.31,1231.9056,532.5549,14582.9795,14672.931,2023-03-27 10:17:00,88.35,552.66003,39.7,926.48004,1715.5576,12306.29,12256.644,26889.27,26929.574
206,97.77,558.0,46.09,766.41,1231.9056,531.8592,14492.21,14706.987,2023-03-27 10:27:00,88.36,552.66003,40.02,925.07996,1715.5576,12277.0,12276.022,26769.21,26983.01
207,97.759995,558.83997,44.32,763.58997,1231.9056,532.09515,14564.109,14706.48,2023-03-27 10:37:00,88.49,552.42004,40.39,924.25995,1715.5576,12184.41,12273.743,26748.52,26980.223
208,97.759995,558.0,44.82,765.0,1231.9056,531.51025,14607.59,14661.872,2023-03-27 10:47:00,88.5,551.6,39.66,922.03,1715.5576,12239.21,12277.794,26846.8,26939.666
209,97.75,557.44,45.649998,767.25,1231.9056,531.89374,14520.19,14705.858,2023-03-27 10:57:00,88.450005,552.77,39.469997,923.09,1715.5576,12203.75,12213.648,26723.941,26919.508
210,97.75,557.44,45.68,766.13,1231.9056,531.36835,14594.99,14734.164,2023-03-27 11:07:00,88.49,552.07,39.5,922.15,1715.5576,12249.7705,12254.666,26844.762,26988.83
211,97.74,557.16,46.11,764.72,1231.9056,531.0982,14570.24,14698.351,2023-03-27 11:17:00,88.409996,551.37,39.71,921.68,1715.5576,12214.31,12238.204,26784.55,26936.555
212,97.74,557.44,46.18,768.08997,1231.9056,531.0141,14634.659,14726.525,2023-03-27 11:27:00,88.53,551.37,40.39,921.09,1715.5576,12206.261,12271.116,26840.92,26997.64
213,97.66,554.63,44.55,760.5,1231.9056,529.5591,14535.09,14724.344,2023-03-27 11:37:00,88.49,550.77997,40.38,920.98,1715.5576,12156.32,12255.536,26691.41,26979.879
214,97.74,557.16,45.27,765.56,1231.9056,531.31445,14515.35,14745.989,2023-03-27 11:47:00,88.439995,552.19,39.829998,921.8,1715.5576,12205.44,12236.413,26720.79,26982.402
215,97.759995,557.16,45.89,765.56,1231.9056,531.2105,14616.641,14700.841,2023-03-27 11:57:00,88.450005,551.48,39.86,921.21,1715.5576,12209.03,12216.3,26825.672,26917.14
216,97.81,555.19,44.47,766.69,1231.9056,530.219,14696.92,14674.433,2023-03-27 12:07:00,88.5,551.37,40.28,921.32996,1715.5576,12180.101,12245.644,26877.02,26920.076
217,97.759995,557.44,44.289997,764.16,1231.9056,530.74365,14604.94,14726.891,2023-03-27 12:17:00,88.53999,550.77997,39.68,920.62994,1715.5576,12180.601,12255.774,26785.541,26982.664
218,97.82,555.47003,44.31,760.5,1231.9056,529.5408,14606.14,14794.514,2023-03-27 12:27:00,88.47,550.31,39.64,920.74,1715.5576,12232.62,12240.362,26838.76,27034.875
219,97.850006,555.47003,45.670002,766.97,1231.9056,529.51996,14624.3,14739.612,2023-03-27 12:37:00,88.43,549.96,39.59,921.09,1715.5576,12211.931,12238.262,26836.23,26977.875
220,97.81,555.19,45.390003,766.69,1231.9056,529.7794,14640.88,14736.864,2023-03-27 12:47:00,88.5,550.9,40.25,920.86,1715.5576,12206.561,12266.041,26847.441,27002.906
221,97.77,555.47003,44.26,764.72,1231.9056,529.07434,14553.109,14735.385,2023-03-27 12:57:00,88.43,549.26,40.15,921.56,1715.5576,12251.21,12255.032,26804.32,26990.418
222,97.759995,555.19,45.74,765.56,1231.9056,529.52716,14545.67,14763.34,2023-03-27 13:07:00,88.51,550.43,39.63,920.86,1715.5576,12164.05,12255.077,26709.719,27018.418
223,97.72,555.47003,45.18,761.91,1231.9056,529.6098,14696.189,14718.05,2023-03-27 13:17:00,88.36,550.2,39.46,922.27,1715.5576,12177.23,12265.299,26873.42,26983.348
224,97.77,556.59,45.71,766.41,1231.9056,530.4496,14571.15,14703.056,2023-03-27 13:27:00,88.36,550.55,39.93,921.91003,1715.5576,12221.03,12217.295,26792.18,26920.352
225,97.759995,556.88,45.71,763.88,1231.9056,530.0538,14452.82,14794.375,2023-03-27 13:37:00,88.34,550.07996,40.15,922.03,1715.5576,12206.141,12225.146,26658.96,27019.521
226,97.759995,555.47003,44.25,766.97,1231.9056,529.68677,14525.209,14697.548,2023-03-27 13:47:00,88.46,550.31,39.52,922.27,1715.5576,12278.16,12252.094,26803.37,26949.64
227,97.700005,556.59,44.219997,764.44,1231.9056,530.2948,14677.841,14639.932,2023-03-27 13:57:00,88.36,550.07996,39.46,922.27,1715.5576,12226.03,12240.156,26903.871,26880.088
228,97.73,554.63,44.399998,763.02997,1231.9056,528.75757,14725.67,14690.763,2023-03-27 14:07:00,88.25,549.26,39.52,922.85004,1715.5576,12238.921,12277.017,26964.59,26967.78
229,97.700005,556.03,44.89,761.63,1231.9056,529.44666,14601.11,14781.177,2023-03-27 14:17:00,88.24,549.73004,39.66,922.27,1715.5576,12218.01,12249.071,26819.121,27030.248
230,97.72,552.94,46.16,764.72,1231.9056,527.1856,14656.48,14825.894,2023-03-27 14:27:00,88.259995,548.2,40.16,922.5,1715.5576,12226.08,12264.689,26882.56,27090.582
231,97.68,555.19,46.260002,765.56,1231.9056,529.04126,14543.77,14745.472,2023-03-27 14:37:00,88.19,549.38,40.36,922.03,1715.5576,12213.461,12246.714,26757.23,26992.186
232,97.74,556.03,46.239998,766.41,1231.9056,529.6015,14646.86,14772.289,2023-03-27 14:47:00,88.31,549.96,39.87,923.91003,1715.5576,12288.48,12239.829,26935.34,27012.117
233,97.72,555.19,46.11,766.41,1231.9056,529.6214,14619.43,14710.763,2023-03-27 14:57:00,88.35,550.31,39.73,923.55,1715.5576,12253.04,12235.6045,26872.469,26946.367
234,97.78001,556.31,46.2,764.72,1231.9056,530.1761,14485.511,14773.456,2023-03-27 15:07:00,88.19,551.01996,40.36,923.91003,1715.5576,12244.43,12265.05,26729.941,27038.506
235,97.73,556.59,45.960003,768.38,1231.9056,530.4658,14530.649,14738.214,2023-03-27 15:17:00,88.28,551.13,39.84,924.95996,1715.5576,12243.101,12240.618,26773.75,26978.832
236,97.74,555.75,44.58,765.56,1231.9056,530.2795,14591.211,14659.973,2023-03-27 15:27:00,88.24,551.01996,39.46,924.61,1715.5576,12257.96,12237.812,26849.172,26897.785
237,97.73,557.16,45.02,762.75,1231.9056,530.64795,14465.83,14695.26,2023-03-27 15:37:00,88.32,550.66003,39.61,924.01996,1715.5576,12265.87,12244.436,26731.7,26939.695
238,97.79,556.59,44.21,767.52997,1231.9056,530.5672,14564.109,14703.339,2023-03-27 15:48:00,88.229996,551.25,40.37,924.95996,1715.5576,12292.32,12241.169,26856.43,26944.508
239,97.78001,556.59,44.219997,763.58997,1231.9056,531.0084,14440.341,14650.97,2023-03-27 15:57:00,88.25,551.72,39.69,924.73,1715.5576,12264.62,12244.868,26704.96,26895.838
240,97.82,555.19,46.27,766.41,1231.9056,529.8644,14559.109,14727.673,2023-03-27 16:07:00,88.270004,551.13,40.02,924.73,1715.5576,12211.4,12263.888,26770.51,26991.56
241,97.759995,555.75,44.25,763.31,1231.9056,530.1396,14554.37,14641.527,2023-03-27 16:17:00,88.159996,550.66003,39.69,925.78,1715.5576,12260.14,12239.575,26814.51,26881.102
242,97.759995,554.91,46.16,764.16,1231.9056,528.87756,14637.51,14730.124,2023-03-27 16:27:00,88.24,549.14,39.94,924.25995,1715.5576,12200.2295,12231.345,26837.738,26961.469
243,97.78001,554.91,45.43,766.69,1231.9056,528.98065,14577.45,14708.608,2023-03-27 16:37:00,88.15,549.49,40.04,924.25995,1715.5576,12313.34,12253.195,26890.79,26961.805
244,97.75,554.06,45.07,762.47,1231.9056,528.91797,14584.03,14766.85,2023-03-27 16:47:00,88.14001,550.2,40.22,925.07996,1715.5576,12256.141,12212.56,26840.172,26979.41
245,97.81,556.59,46.25,760.77997,1231.9056,530.194,14586.81,14750.514,2023-03-27 16:57:00,88.170006,550.66003,40.32,925.78,1715.5576,12213.74,12267.313,26800.55,27017.828
246,97.79,555.19,45.670002,763.02997,1231.9056,529.77686,14602.591,14741.529,2023-03-27 17:07:00,88.12,550.9,39.59,924.61,1715.5576,12287.54,12240.88,26890.13,26982.41
247,97.82,557.16,45.87,762.19,1231.9056,530.5451,14626.77,14743.51,2023-03-27 17:17:00,88.170006,550.55,39.6,925.07996,1715.5576,12290.84,12216.751,26917.61,26960.262
248,97.850006,554.91,45.64,765.56,1231.9056,529.4431,14607.33,14745.099,2023-03-27 17:27:00,88.28,550.66003,39.56,926.48004,1715.5576,12207.51,12253.327,26814.84,26998.426
249,97.81,557.16,45.7,761.33997,1231.9056,530.76385,14629.881,14766.116,2023-03-27 17:37:00,88.43,551.37,40.350002,926.13,1715.5576,12274.99,12257.207,26904.871,27023.324
250,97.87,556.31,44.27,765.0,1231.9056,530.32336,14605.339,14726.406,2023-03-27 17:47:00,88.18,550.9,39.469997,925.78,1715.5576,12267.71,12208.462,26873.049,26934.867
251,97.9,557.44,45.27,769.22,1231.9056,530.91016,14624.739,14734.685,2023-03-27 17:57:00,88.229996,551.37,39.8,926.25,1715.5576,12274.74,12240.633,26899.48,26975.316
252,97.97,557.44,46.1,766.69,1231.9056,530.9652,14555.511,14745.094,2023-03-27 18:07:00,88.270004,551.37,39.93,925.43,1715.5576,12296.69,12243.267,26852.201,26988.36
253,98.049995,558.27997,45.37,769.5,1231.9056,531.47034,14431.881,14735.155,2023-03-27 18:17:00,88.28999,551.72,39.53,926.37,1715.5576,12288.881,12239.895,26720.762,26975.05
254,98.07001,559.13,46.27,765.0,1231.9056,532.529,14503.629,14724.582,2023-03-27 18:27:00,88.33,552.89,40.239998,926.01996,1715.5576,12234.63,12248.604,26738.258,26973.186
255,98.18,560.25,46.22,764.16,1231.9056,534.39404,14680.22,14660.337,2023-03-27 18:37:00,88.47,555.12,40.27,927.54004,1715.5576,12305.189,12228.056,26985.41,26888.393
256,98.310005,561.09,45.68,767.25,1231.9056,535.21265,14551.0205,14682.288,2023-03-27 18:47:00,88.49,556.05,40.32,928.48004,1715.5576,12315.23,12188.463,26866.25,26870.75
257,98.21999,562.5,45.14,770.33997,1231.9056,535.95056,14795.95,14752.449,2023-03-27 18:57:00,88.520004,557.11,39.96,927.54004,1715.5576,12484.93,12229.299,27280.879,26981.748
258,98.33,560.25,45.76,771.19,1231.9056,530.12915,15027.48,14696.906,2023-03-27 19:07:00,88.47,547.5,40.07,925.55,1715.5576,12448.899,12291.581,27476.379,26988.488
259,97.09,503.44,44.300003,742.22,1231.9056,479.00104,16328.749,15117.113,2023-03-27 19:17:00,87.0,497.93,39.46,915.23,1715.5576,13931.681,12837.197,30260.43,27954.31
260,97.03999,502.59003,44.23,750.93994,1231.9056,477.77844,15782.42,15253.897,2023-03-27 19:27:00,86.68,496.88,40.34,911.84,1715.5576,11067.12,12840.809,26849.54,28094.707
261,97.399994,519.75,50.75,701.16003,1231.9056,485.49985,15366.471,16488.025,2023-03-27 19:37:00,87.060005,506.6,43.49,864.83997,1715.5576,12124.88,13972.815,27491.352,30460.84
262,100.42,566.16,53.95,705.38,1231.9056,536.1391,16099.3,15984.436,2023-03-27 19:47:00,92.24,554.06,39.48,881.24994,1715.5576,12408.93,12044.635,28508.23,28029.07
263,99.46999,565.02997,45.91,754.58997,1231.9056,537.2532,15898.09,15290.869,2023-03-27 19:57:00,89.66,559.22,39.43,931.63995,1715.5576,12825.69,12146.747,28723.781,27437.617
