Date,Timestamp,Bottom Hole Pressure,Tubing Pressure,Casing Pressure,Position,Line Pressure,Gas Meter Cumulative Total,Gas Meter Differential Pressure,Gas Meter Flow Rate,Gas Meter Static Pressure,Gas Meter Temperature,Gas Meter Today's Total,Gas Meter Yesterday's Total
04/02/23 8:47,1.68E+12,1620.66,1026.21,103.78,52.28,973.95,3274121.27,81.82,10647.89,977.78,102.22,3788.22,12766.52
04/02/23 8:57,1.68E+12,1616.1,1026.21,104.34,52.42,973.71,3274224.55,82.29,10678.29,977.94,102.25,3891.5,12766.52
04/02/23 9:07,1.68E+12,1614.45,1026.45,104.34,52.09,974.06,3274293.16,81.33,10617.33,978,102.18,3960.1,12766.52
04/02/23 9:18,1.68E+12,1617.71,1026.45,104.34,52.04,974.41,3274361.72,80.76,10581.22,978.48,102.33,4028.66,12766.52
04/02/23 9:27,1.68E+12,1619.64,1026.68,104.34,51.5,974.65,3274432.31,80.15,10543.93,979.01,102.38,4099.26,12766.52
04/02/23 9:37,1.68E+12,1621.64,1027.5,104.34,52.42,975.47,3274500.7,81.01,10563.78,979.55,102.31,4167.65,12766.52
04/02/23 9:47,1.68E+12,1620.56,1027.85,104.34,52.19,976.29,3274567.66,79.87,10533.58,979.99,102.19,4234.61,12766.52
04/02/23 9:57,1.68E+12,1622.17,1028.44,104.34,52.38,977.11,3274670.25,79.54,10515.91,980.91,102.29,4337.19,12766.52
04/02/23 10:07,1.68E+12,1623.11,1029.02,104.34,52.3,977.81,3274739,80.2,10563.52,981.48,102.22,4405.94,12766.52
04/02/23 10:17,1.68E+12,1620.53,1029.26,104.06,51.79,977.58,3274808.44,80.54,10583.48,981.21,102.27,4475.39,12766.52
04/02/23 10:27,1.68E+12,1619.45,1028.32,105.19,52.38,976.99,3274875.12,80.6,10584.44,980.8,102.32,4542.07,12766.52
04/02/23 10:37,1.68E+12,1619.38,1028.67,104.63,51.5,976.88,3274944.72,80.49,10547.18,980.71,102.38,4611.67,12766.52
04/02/23 10:47,1.68E+12,1621.38,1028.44,104.63,51.93,976.64,3275012.4,80.31,10563.92,980.49,102.28,4679.35,12766.52
04/02/23 10:57,1.68E+12,1620.46,1028.44,104.63,51.7,976.64,3275081.5,80.15,10552.83,980.4,102.29,4748.45,12766.52
04/02/23 11:07,1.68E+12,1621.05,1028.32,104.34,51.8,976.88,3275151.2,80.97,10605.88,980.63,102.42,4818.15,12766.52
04/02/23 11:17,1.68E+12,1618.18,1029.38,104.63,52.17,977.7,3275253.38,80.04,10549.64,981.31,102.39,4920.33,12766.52
04/02/23 11:27,1.68E+12,1621.19,1029.38,104.63,51.48,977.81,3275321.61,80.54,10581.11,981.25,102.45,4988.55,12766.52
04/02/23 11:37,1.68E+12,1619.49,1028.44,106.03,51.63,976.52,3275389.27,82.02,10672.58,980.2,102.37,5056.22,12766.52
04/02/23 11:47,1.68E+12,1614.56,1028.2,105.75,51.69,975.23,3275458.72,81.84,10653.93,978.81,102.3,5125.67,12766.52
04/02/23 11:57,1.68E+12,1615.55,1027.03,104.91,52.34,973.59,3275528.5,83.05,10721.56,977.4,102.44,5195.45,12766.52
04/02/23 12:07,1.68E+12,1611.91,1025.16,104.91,52.18,969.73,3275598.97,85.55,10859.34,973.52,102.39,5265.91,12766.52
04/02/23 12:17,1.68E+12,1604.5,1023.4,105.75,51.95,968.44,3275670.03,87.16,10938.38,971.74,102.3,5336.97,12766.52
04/02/23 12:27,1.68E+12,1600.26,1027.73,108.56,52.07,974.88,3275773.55,81.94,10657.08,978.5,102.38,5440.5,12766.52
04/02/23 12:37,1.68E+12,1615.33,1028.32,105.47,51.66,976.64,3275842.24,80.8,10592.8,980.13,102.36,5509.19,12766.52
04/02/23 12:47,1.68E+12,1618.77,1028.67,105.47,52.23,975.7,3275911.59,81.36,10627.36,980,102.46,5578.54,12766.52
04/02/23 12:57,1.68E+12,1616.9,1028.55,105.19,51.61,976.41,3275981.66,82.06,10680.16,979.7,102.43,5648.61,12766.52
04/02/23 13:07,1.68E+12,1614.05,1028.44,105.19,52.39,975.94,3276049.1,81.8,10653.21,979.46,102.42,5716.05,12766.52
04/02/23 13:17,1.68E+12,1615.49,1028.67,105.19,51.48,975.59,3276117.96,81.86,10655.34,979.3,102.5,5784.91,12766.52
04/02/23 13:27,1.68E+12,1615.36,1028.32,105.47,52.17,975.47,3276187.63,82.18,10676.37,978.94,102.34,5854.58,12766.52
04/02/23 13:37,1.68E+12,1614.22,1028.44,105.47,52.22,975.59,3276292.92,83.07,10731.43,979.06,102.52,5959.87,12766.52
04/02/23 13:47,1.68E+12,1611.25,1028.32,106.03,52.38,975.7,3276360.35,82,10665.37,979.32,102.44,6027.3,12766.52
04/02/23 13:57,1.68E+12,1614.79,1028.55,105.19,51.46,975.94,3276429.23,82.72,10711.72,979.51,102.55,6096.18,12766.52
04/02/23 14:07,1.68E+12,1612.28,1028.79,105.75,51.53,976.05,3276499.58,81.81,10654.34,979.69,102.52,6166.53,12766.52
04/02/23 14:17,1.68E+12,1615.35,1029.02,106.59,52.41,976.41,3276567.66,81.79,10655.35,980.13,102.51,6234.61,12766.52
04/02/23 14:27,1.68E+12,1615.29,1029.84,105.75,52.07,976.76,3276638.6,80.58,10579.11,980.38,102.44,6305.55,12766.52
04/02/23 14:37,1.68E+12,1619.37,1028.67,105.19,51.51,976.88,3276740.51,81.62,10647,980.52,102.48,6407.46,12766.52
04/02/23 14:47,1.68E+12,1615.71,1029.14,105.47,52.41,976.88,3276809.19,80.46,10573.29,980.67,102.41,6476.14,12766.52
04/02/23 14:57,1.68E+12,1619.66,1029.49,105.75,52.27,977.58,3276879.33,81.47,10577.42,980.9,102.45,6546.28,12766.52
04/02/23 15:07,1.68E+12,1619.43,1029.49,105.75,52.33,977.23,3276946.49,81.12,10618.57,981.13,102.46,6613.44,12766.52
04/02/23 15:17,1.68E+12,1617.2,1029.26,105.47,51.77,977.46,3277015.81,81.81,10629.76,981.1,102.41,6682.76,12766.52
04/02/23 15:27,1.68E+12,1616.59,1029.38,105.19,52.39,977.58,3277085.82,79.69,10534.36,981.43,102.46,6752.77,12766.52
04/02/23 15:37,1.68E+12,1621.71,1029.84,106.31,52.28,977.7,3277152.84,80.86,10616.17,981.52,102.52,6819.79,12766.52
04/02/23 15:47,1.68E+12,1617.29,1029.96,105.47,52.41,977.46,3277222.83,80.78,10655.28,981.42,102.52,6889.78,12766.52
04/02/23 15:57,1.68E+12,1615.18,1029.26,105.47,52.41,977.23,3277326.07,80.87,10554.59,980.86,102.46,6993.02,12766.52
04/02/23 16:07,1.68E+12,1620.58,1029.38,104.63,52.05,976.88,3277393.97,80.58,10674.24,980.6,102.42,7060.91,12766.52
04/02/23 16:17,1.68E+12,1614.14,1029.26,105.19,51.75,976.99,3277462.61,81.85,10596.51,980.77,102.43,7129.56,12766.52
04/02/23 16:27,1.68E+12,1618.3,1029.14,105.75,52.04,977.11,3277531.99,81.39,10674.13,980.91,102.48,7198.94,12766.52
04/02/23 16:37,1.68E+12,1614.12,1029.14,106.03,52.16,977.23,3277600.59,80.8,10608.44,981.17,102.39,7267.54,12766.52
04/02/23 16:47,1.68E+12,1617.63,1029.38,105.19,51.93,976.99,3277669.93,81.53,10623.81,981.09,102.34,7336.88,12766.52
04/02/23 16:57,1.68E+12,1616.8,1029.49,105.19,51.73,977.23,3277739.24,81.16,10641.3,981.11,102.27,7406.19,12766.52
04/02/23 17:07,1.68E+12,1615.84,1029.49,105.47,51.79,977.23,3277842.62,80.64,10588.67,981.16,102.35,7509.57,12766.52
04/02/23 17:17,1.68E+12,1618.66,1029.61,105.19,52.4,977.11,3277911.23,80.89,10603.86,981.12,102.4,7578.18,12766.52
04/02/23 17:27,1.68E+12,1617.83,1029.38,105.47,51.76,976.88,3277979.14,81.47,10641.36,981,102.39,7646.09,12766.52
04/02/23 17:37,1.68E+12,1615.8,1029.02,105.19,51.63,976.64,3278048.55,82.14,10682.67,980.85,102.46,7715.5,12766.52
04/02/23 17:47,1.68E+12,1613.57,1029.02,105.47,51.47,976.52,3278117.27,81.43,10636.45,980.53,102.35,7784.22,12766.52
04/02/23 17:58,1.68E+12,1616.04,1028.79,105.19,52.27,976.17,3278222.3,82.62,10711.92,980.15,102.33,7889.25,12766.52
04/02/23 18:07,1.68E+12,1611.97,1028.79,105.19,51.51,976.05,3278255.59,82.16,10680.95,980.1,102.36,7922.53,12766.52
04/02/23 18:17,1.68E+12,1613.63,1028.55,105.47,52.4,975.82,3278359.2,82.23,10684.32,979.83,102.34,8026.14,12766.52
04/02/23 18:27,1.68E+12,1613.43,1028.32,105.47,51.68,975.47,3278428.79,81.91,10664.27,979.62,102.2,8095.74,12766.52
04/02/23 18:37,1.68E+12,1614.5,1028.2,104.91,51.79,975.47,3278498.44,82.62,10707.9,979.28,102.25,8165.39,12766.52
04/02/23 18:47,1.68E+12,1612.14,1027.97,104.91,51.8,975,3278567.38,82.75,10715.67,979.08,102.17,8234.33,12766.52
04/02/23 18:57,1.68E+12,1611.71,1028.09,105.19,51.48,974.77,3278637.1,83.16,10740.76,978.89,102.23,8304.05,12766.52
04/02/23 19:07,1.68E+12,1610.35,1027.85,105.19,51.81,974.53,3278740.32,82.46,10694.63,978.51,102.13,8407.27,12766.52
04/02/23 19:17,1.68E+12,1612.81,1027.62,104.91,51.89,974.18,3278810.18,83.21,10742.02,978.34,102.13,8477.13,12766.52
04/02/23 19:27,1.68E+12,1610.26,1028.2,104.91,51.48,975.59,3278879.25,81.49,10636.96,979.7,102.23,8546.2,12766.52
04/02/23 19:37,1.68E+12,1615.89,1033.71,105.19,52.02,984.73,3278946.76,76.47,10353.95,988.48,102.32,8613.71,12766.52
04/02/23 19:47,1.68E+12,1631.12,1034.41,105.19,52.37,985.43,3279013.33,75.83,10314.88,989.31,102.33,8680.28,12766.52
04/02/23 19:57,1.68E+12,1633.21,1033.95,104.91,51.77,984.49,3279081.26,77.1,10396.49,988.49,102.29,8748.21,12766.52
04/02/23 20:07,1.68E+12,1628.8,1032.54,104.91,51.9,981.91,3279147.1,77.95,10439.97,985.88,102.18,8814.05,12766.52
04/02/23 20:17,1.68E+12,1626.44,1031.13,105.19,52.38,979.8,3279215.54,79.76,10547.08,983.72,102.22,8882.49,12766.52
04/02/23 20:27,1.68E+12,1620.66,1029.61,104.63,52.06,977.46,3279285.1,79.72,10532.92,981.55,102.17,8952.05,12766.52
04/02/23 20:37,1.68E+12,1621.41,1027.5,104.63,52.34,974.06,3279388.72,82.56,10697.6,978.11,102.2,9055.67,12766.52
04/02/23 20:47,1.68E+12,1612.54,1026.21,104.34,52.18,972.07,3279457.52,84.33,10800.08,976.2,102.2,9124.46,12766.52
04/02/23 20:57,1.68E+12,1607.03,1025.16,104.34,52.35,970.2,3279528.07,85.07,10837.45,974.39,102.11,9195.02,12766.52
04/02/23 21:07,1.68E+12,1605.01,1024.1,104.63,51.58,968.44,3279598.09,85.32,10900.47,972.67,102.19,9265.04,12766.52
04/02/23 21:17,1.68E+12,1601.62,1023.16,104.34,51.77,966.91,3279667.91,87.54,10973.11,971.09,102.11,9334.86,12766.52
04/02/23 21:27,1.68E+12,1597.72,1022.34,104.63,51.71,965.74,3279740.15,87.45,10959.29,969.79,102.14,9407.09,12766.52
04/02/23 21:37,1.68E+12,1598.45,1021.88,104.34,51.87,965.16,3279810.22,87.87,10983.44,969.36,102.09,9477.17,12766.52
04/02/23 21:47,1.68E+12,1597.14,1021.76,104.63,51.57,965.04,3279918.25,86.99,10927.59,969.22,102.11,9585.2,12766.52
04/02/23 21:57,1.68E+12,1600.12,1021.52,104.63,51.77,964.92,3279987.64,88.04,10991.99,969.1,102.14,9654.59,12766.52
04/02/23 22:07,1.68E+12,1596.66,1020.94,104.63,51.48,964.34,3280059.96,87.92,10982.94,968.77,102.1,9726.91,12766.52
04/02/23 22:17,1.68E+12,1597.13,1020.59,104.06,52.38,963.87,3280130.81,87.83,10972.49,968.11,102.16,9797.76,12766.52
04/02/23 22:27,1.68E+12,1597.68,1019.88,104.34,51.71,963.05,3280201.01,88.41,11006.97,967.35,101.97,9867.95,12766.52
04/02/23 22:38,1.68E+12,1595.82,1018.95,104.06,51.82,961.76,3280309.61,88.77,11018.88,965.87,102.04,9976.56,12766.52
04/02/23 22:47,1.68E+12,1595.17,1018.83,104.06,51.78,961.29,3280344.84,89.42,11056.41,965.5,102.09,10011.79,12766.52
04/02/23 22:57,1.68E+12,1593.15,1017.89,104.63,51.63,960.23,3280451.47,89.36,11046.7,964.5,102.08,10118.41,12766.52
04/02/23 23:07,1.68E+12,1593.65,1017.19,104.34,52.41,959.41,3280522.89,89.52,11051.58,963.71,102.06,10189.84,12766.52
04/02/23 23:17,1.68E+12,1593.38,996.56,103.78,51.79,924.02,3280599.62,113.29,12189.84,928.84,101.72,10266.57,12766.52
04/02/23 23:27,1.68E+12,1533.02,990.82,103.5,51.7,915.35,3280680.06,117.87,12372.37,920.12,101.6,10347,12766.52
04/02/23 23:37,1.68E+12,1523.43,989.77,103.5,52.41,914.18,3280760.94,118.62,12402.14,918.9,101.64,10427.88,12766.52
04/02/23 23:47,1.68E+12,1521.85,989.77,103.5,52.43,914.77,3280839.01,116.65,12304.6,919.69,101.65,10505.95,12766.52
04/02/23 23:57,1.68E+12,1526.95,990.23,103.78,52.14,925.2,3280919.32,117.66,12364.44,920.6,101.63,10586.27,12766.52
04/03/23 0:07,1.68E+12,1523.8,1010.74,104.34,52.27,952.27,3280974.42,90.41,11060.48,956.23,102.06,55.1,10647.21
04/03/23 0:17,1.68E+12,1592.82,1016.72,104.06,51.82,961.99,3281044.16,84.54,10752.79,966.19,102.3,124.84,10647.21
04/03/23 0:27,1.68E+12,1609.29,1015.9,103.78,51.53,960.35,3281114.05,86.65,10876.53,964.62,102.26,194.73,10647.21
04/03/23 0:37,1.68E+12,1602.64,898.48,100.69,52.2,667.97,3281186.19,412.24,19791.37,679.13,99.38,266.87,10647.21
04/03/23 0:47,1.68E+12,1207.21,779.88,96.75,52.33,562.03,3281297.09,303.83,15480.34,570.15,95.91,377.78,10647.21
04/03/23 0:57,1.68E+12,1366.25,812.34,95.91,51.5,586.29,3281404.09,348.48,16945.5,595.3,95.64,484.77,10647.21
04/03/23 1:07,1.68E+12,1297.57,801.09,94.22,52.22,589.57,3281514,341.4,16828.6,598.59,95.37,594.68,10647.21
04/03/23 1:17,1.68E+12,1302.85,813.4,93.38,52.36,589.34,3281677.78,354.47,17149.72,598.72,95.11,758.46,10647.21
04/03/23 1:27,1.68E+12,1288.32,805.08,92.53,52.1,589.69,3281790.91,349.53,17031.91,598.8,95.16,871.59,10647.21
04/03/23 1:37,1.68E+12,1293.59,810,91.69,51.66,587.34,3281898.13,352.36,17070.75,596.65,95,978.81,10647.21
04/03/23 1:47,1.68E+12,1291.82,809.77,90.84,51.49,588.63,3282012.39,358.02,17186.15,597.99,94.87,1093.07,10647.21
04/03/23 1:57,1.68E+12,1286.62,803.67,90.56,52.38,586.76,3282120.91,351.19,17034.27,596.16,95.06,1201.59,10647.21
04/03/23 2:07,1.68E+12,1293.41,807.66,90,52.41,587.23,3282233.65,352.61,17077.31,596.48,94.83,1314.33,10647.21
04/03/23 2:17,1.68E+12,1291.45,805.31,89.44,52.05,587.93,3282343.26,355.39,17158.42,597.34,94.73,1423.94,10647.21
04/03/23 2:27,1.68E+12,1287.79,804.38,88.88,51.82,585.23,3282510.78,353.37,17066.7,594.56,94.82,1591.46,10647.21
04/03/23 2:38,1.68E+12,1291.88,804.61,88.59,52.27,587.11,3282621.04,354.44,17159.59,596.32,94.78,1701.72,10647.21
04/03/23 2:47,1.68E+12,1287.69,803.09,88.59,51.53,584.77,3282730.47,354.99,17102.31,594.09,94.88,1811.15,10647.21
04/03/23 2:57,1.68E+12,1290.23,801.8,88.31,51.87,585.12,3282844.16,351.86,17028.88,594.3,94.71,1924.85,10647.21
04/03/23 3:07,1.68E+12,1294.15,801.21,88.03,52.05,584.65,3282952.92,349.49,17018.26,593.93,94.74,2033.6,10647.21
04/03/23 3:17,1.68E+12,1294.61,799.69,87.75,51.9,584.3,3283063.87,347.49,16978.46,593.48,94.73,2144.55,10647.21
04/03/23 3:27,1.68E+12,1296.38,799.45,87.19,51.68,583.48,3283174.5,347.78,16902.79,592.46,94.77,2255.18,10647.21
04/03/23 3:37,1.68E+12,1299.78,797.81,86.91,51.65,583.36,3283336.6,346.05,16857.14,592.62,94.84,2417.28,10647.21
04/03/23 3:47,1.68E+12,1301.83,798.4,86.91,52.31,582.89,3283446.6,345.23,16822.39,591.93,94.72,2527.29,10647.21
04/03/23 3:57,1.68E+12,1303.39,795.7,86.34,51.55,581.72,3283556.61,345.41,16810.85,590.84,94.63,2637.29,10647.21
04/03/23 4:07,1.68E+12,1303.89,797.11,86.34,51.63,582.77,3283665.26,344.66,16848.94,591.77,94.53,2745.94,10647.21
04/03/23 4:17,1.68E+12,1302.13,794.53,85.78,52.02,580.55,3283772.68,343.35,16754.52,589.39,94.58,2853.36,10647.21
04/03/23 4:27,1.68E+12,1306.42,789.84,85.78,52.26,578.44,3283882.77,338.63,16609.28,587.37,94.65,2963.45,10647.21
04/03/23 4:37,1.68E+12,1313.06,791.37,85.5,51.96,580.43,3284043.13,339.8,16668.31,589.31,94.55,3123.81,10647.21
04/03/23 4:47,1.68E+12,1310.32,788.32,85.22,52.23,578.79,3284150.21,334.57,16513.63,587.61,94.69,3230.89,10647.21
04/03/23 4:57,1.68E+12,1317.43,789.38,84.94,51.7,578.55,3284257.11,336.31,16554.49,587.38,94.59,3337.79,10647.21
04/03/23 5:07,1.68E+12,1315.52,788.91,84.94,51.73,577.27,3284365.1,335.76,16526.32,586.41,94.61,3445.78,10647.21
04/03/23 5:18,1.68E+12,1316.8,788.44,84.94,52.43,577.5,3284471.71,331.62,16424.55,586.23,94.53,3552.39,10647.21
04/03/23 5:27,1.68E+12,1321.49,788.55,84.66,52.35,577.85,3284578.4,335.37,16526.52,586.94,94.52,3659.08,10647.21
04/03/23 5:37,1.68E+12,1316.74,787.03,84.38,52.01,577.27,3284684.98,334.25,16488.83,586.17,94.48,3765.66,10647.21
04/03/23 5:47,1.68E+12,1318.46,787.97,84.38,51.58,577.5,3284794.72,332.66,16448.52,586.24,94.6,3875.4,10647.21
04/03/23 5:57,1.68E+12,1320.31,783.52,84.09,51.64,564.49,3284952.82,345.4,16634.6,577.91,94.41,4033.5,10647.21
04/03/23 6:07,1.68E+12,1311.69,786.45,84.09,51.66,577.38,3285061.44,331.86,16430.47,586.19,94.49,4142.12,10647.21
04/03/23 6:17,1.68E+12,1321.1,785.63,84.38,52,576.56,3285165.45,333.84,16464.52,585.31,94.57,4246.13,10647.21
04/03/23 6:27,1.68E+12,1319.5,785.27,83.81,52.41,576.09,3285274.88,333.65,16460.11,585.15,94.43,4355.56,10647.21
04/03/23 6:37,1.68E+12,1319.68,784.57,83.81,52.38,575.16,3285378.92,334.33,16460.37,583.99,94.37,4459.6,10647.21
04/03/23 6:47,1.68E+12,1319.65,783.28,83.81,51.68,575.63,3285485.05,333.72,16452.53,584.4,94.33,4565.73,10647.21
04/03/23 6:57,1.68E+12,1319.99,783.98,83.53,51.98,575.86,3285592.23,331.43,16397.54,584.68,94.51,4672.91,10647.21
04/03/23 7:07,1.68E+12,1322.52,783.63,83.53,51.99,576.33,3285751.76,330.83,16389.77,585.12,94.49,4832.44,10647.21
04/03/23 7:17,1.68E+12,1322.86,783.05,83.81,51.62,574.1,3285859.01,334.21,16444.38,583.12,94.39,4939.69,10647.21
04/03/23 7:27,1.68E+12,1320.3,783.4,83.53,52.28,575.98,3285964.79,331.21,16394.63,584.76,94.44,5045.47,10647.21
04/03/23 7:37,1.68E+12,1322.59,784.57,83.81,51.98,577.27,3286071.74,331.5,16421.09,586.1,94.45,5152.42,10647.21
04/03/23 7:47,1.68E+12,1321.33,782.81,83.81,51.97,576.68,3286178.76,332.28,16431.92,585.57,94.48,5259.44,10647.21
04/03/23 7:57,1.68E+12,1320.81,784.69,83.81,52.21,577.38,3286284.42,329.69,16375.51,586.03,94.47,5365.11,10647.21
04/03/23 8:07,1.68E+12,1323.41,783.75,83.81,52.28,576.09,3286390.13,329.45,16353.35,584.73,94.33,5470.81,10647.21
04/03/23 8:17,1.68E+12,1324.42,783.63,84.09,51.53,577.62,3286547.92,327.64,16329.86,586.41,94.51,5628.6,10647.21
04/03/23 8:27,1.68E+12,1325.49,783.52,83.53,51.54,578.32,3286654.68,329.07,16375.53,587.1,94.49,5735.36,10647.21
04/03/23 8:37,1.68E+12,1323.34,781.76,83.25,52.33,576.56,3286761.31,328.94,16346.81,585.49,94.6,5841.99,10647.21
04/03/23 8:47,1.68E+12,1324.66,784.57,83.81,51.91,577.62,3286866.79,326.62,16301.98,586.19,94.5,5947.47,10647.21
04/03/23 8:57,1.68E+12,1326.73,781.41,83.81,52.23,577.62,3286973.43,329.03,16356.58,585.88,94.5,6054.11,10647.21
04/03/23 9:07,1.68E+12,1324.16,783.05,83.53,51.79,578.32,3287076.46,325.47,16282.63,586.96,94.62,6157.14,10647.21
04/03/23 9:17,1.68E+12,1327.59,782.58,83.81,52.4,577.03,3287236.24,327.08,16305.64,585.88,94.67,6316.92,10647.21
04/03/23 9:27,1.68E+12,1326.49,785.04,83.81,52.01,577.85,3287342.6,327.16,16309.48,585.88,94.57,6423.28,10647.21
04/03/23 9:37,1.68E+12,1326.29,785.63,84.09,51.58,579.73,3287449.27,327.89,16363.64,588.39,94.58,6529.95,10647.21
04/03/23 9:47,1.68E+12,1323.74,784.57,84.66,51.57,578.79,3287554.88,328.91,16372.22,587.3,94.62,6635.56,10647.21
04/03/23 9:57,1.68E+12,1323.31,784.22,84.38,52.35,578.79,3287661.32,327.1,16325.63,587.14,94.61,6742,10647.21
04/03/23 10:07,1.68E+12,1325.46,783.63,85.22,52.27,578.79,3287764.97,329.1,16376.24,587.14,94.52,6845.65,10647.21
04/03/23 10:17,1.68E+12,1323.08,786.33,84.66,51.54,580.78,3287872.72,329.41,16408.39,589.03,94.69,6953.4,10647.21
04/03/23 10:27,1.68E+12,1321.56,785.04,83.81,51.48,581.37,3287977.26,327.84,16380.2,589.77,94.71,7057.94,10647.21
04/03/23 10:37,1.68E+12,1322.85,785.39,84.38,52.35,582.42,3288138.05,325.04,16323.32,590.61,94.71,7218.73,10647.21
04/03/23 10:47,1.68E+12,1325.48,783.75,84.09,52.39,581.25,3288243.9,327.73,16372.21,589.38,94.68,7324.58,10647.21
04/03/23 10:57,1.68E+12,1323.18,785.04,84.09,51.59,581.6,3288349.3,325.11,16316.98,590.15,94.79,7429.98,10647.21
04/03/23 11:07,1.68E+12,1325.73,784.57,84.09,52.3,581.02,3288453.57,326.07,16343.34,590.39,94.83,7534.25,10647.21
04/03/23 11:17,1.68E+12,1324.48,786.56,81.84,52.3,582.77,3288561.26,325.62,16346.32,591.28,94.75,7641.94,10647.21
04/03/23 11:27,1.68E+12,1324.32,786.91,84.66,52.14,582.66,3288665.42,325.4,16332.25,590.69,94.76,7746.1,10647.21
04/03/23 11:37,1.68E+12,1324.95,785.16,84.38,51.67,582.42,3288771.98,325.7,16335.94,590.52,94.83,7852.66,10647.21
04/03/23 11:47,1.68E+12,1324.76,784.69,85.22,52.35,581.95,3288931.45,329.11,16412.72,589.97,94.8,8012.13,10647.21
04/03/23 12:00,1.68E+12,1321.16,784.22,84.09,52.1,581.72,3289036.95,325.16,16313.61,589.81,94.77,8117.63,10647.21
04/03/23 12:07,1.68E+12,1325.76,783.63,84.38,52.42,581.37,3289142.03,324.01,16276.67,589.25,94.78,8222.71,10647.21
04/03/23 12:17,1.68E+12,1327.46,783.52,84.66,51.92,582.66,3289248.39,324.12,16287.57,589.85,94.81,8329.07,10647.21
04/03/23 12:27,1.68E+12,1326.93,784.57,84.38,51.46,581.72,3289351.54,323.36,16276.16,590.32,94.78,8432.22,10647.21
04/03/23 12:37,1.68E+12,1327.44,783.63,84.38,51.79,581.37,3289459.01,325.96,16326.52,589.43,94.85,8539.69,10647.21
04/03/23 12:47,1.68E+12,1325.06,782.7,84.66,52.09,581.02,3289565.18,323.41,16212.6,589,94.91,8645.86,10647.21
04/03/23 12:57,1.68E+12,1330.37,783.87,85.78,52.4,580.78,3289722.47,325.36,16301.92,588.73,94.81,8803.15,10647.21
04/03/23 13:07,1.68E+12,1326.17,782.58,84.38,51.82,580.9,3289827.81,323.23,16254.34,589.01,94.76,8908.49,10647.21
04/03/23 13:17,1.68E+12,1328.37,784.45,84.38,51.47,582.07,3289932.78,322.51,16244.92,589.68,94.83,9013.46,10647.21
04/03/23 13:27,1.68E+12,1328.79,783.63,86.63,51.92,581.37,3290038.01,324.13,16294.95,590.38,94.84,9118.69,10647.21
04/03/23 13:37,1.68E+12,1326.43,785.04,82.69,52.38,582.66,3290145.28,322.35,16253.66,590.69,94.93,9225.96,10647.21
04/03/23 13:47,1.68E+12,1328.34,784.22,85.78,51.95,582.19,3290248.09,323.22,16265.41,589.9,94.84,9328.77,10647.21
04/03/23 13:57,1.68E+12,1327.76,784.22,84.66,51.93,582.3,3290406.17,321.63,16149.45,590.54,94.93,9486.85,10647.21
04/03/23 14:07,1.68E+12,1333.19,785.16,84.38,51.56,582.42,3290514.38,321.33,16242.96,590.41,94.85,9595.06,10647.21
04/03/23 14:17,1.68E+12,1328.77,782.34,84.66,51.97,582.54,3290619.6,323.15,16246.88,590.33,94.93,9700.28,10647.21
04/03/23 14:27,1.68E+12,1328.57,784.1,84.66,52.4,583.24,3290722.22,323.7,16267.86,591.23,94.88,9802.91,10647.21
04/03/23 14:37,1.68E+12,1327.56,783.75,84.66,52.02,582.54,3290828.31,320.84,16235.76,590.55,94.89,9908.99,10647.21
04/03/23 14:47,1.68E+12,1329.04,782.7,84.66,51.65,582.66,3290933.18,319.23,16167.59,591.01,94.96,10013.86,10647.21
04/03/23 14:57,1.68E+12,1332.22,782.7,84.66,51.52,581.6,3291039.21,323.68,16346.34,590.67,94.93,10119.89,10647.21
04/03/23 15:07,1.68E+12,1323.83,781.29,84.66,51.47,580.78,3291197.06,320.96,16183.89,588.67,94.9,10277.74,10647.21
04/03/23 15:17,1.68E+12,1331.41,782.46,84.66,51.8,579.61,3291304.17,324.91,16278.17,587.91,94.87,10384.85,10647.21
04/03/23 15:27,1.68E+12,1326.97,781.99,83.81,52.25,582.19,3291406.83,323.18,16247.34,590.23,94.96,10487.51,10647.21
04/03/23 15:37,1.68E+12,1328.39,783.63,84.09,51.48,582.19,3291512.77,323.66,16236.02,590.39,94.97,10593.45,10647.21
04/03/23 15:47,1.68E+12,1328.9,782.46,85.22,52.41,581.37,3291618.98,322.93,16253.07,589.68,94.95,10699.66,10647.21
04/03/23 15:57,1.68E+12,1328.08,775.78,84.94,51.47,558.52,3291725.13,353.39,16650.35,566.91,94.66,10805.81,10647.21
04/03/23 16:07,1.68E+12,1309.61,781.52,84.94,52.32,582.19,3291828.78,321.67,16226.76,589.75,94.74,10909.46,10647.21
04/03/23 16:17,1.68E+12,1329.26,782.46,84.94,52.17,582.3,3291986.56,323.48,16247.21,590.54,94.89,11067.24,10647.21
04/03/23 16:27,1.68E+12,1328.28,781.05,84.94,52.26,581.13,3292093.54,323.01,16252.55,589.36,94.84,11174.22,10647.21
04/03/23 16:37,1.68E+12,1328.01,782.34,84.94,52.23,582.77,3292198.39,320.44,16209.28,590.83,94.86,11279.07,10647.21
04/03/23 16:47,1.68E+12,1330.02,782.11,84.66,52.09,581.37,3292303.27,322.89,16254.35,589.62,94.78,11383.95,10647.21
04/03/23 16:57,1.68E+12,1327.88,781.41,84.94,52.03,580.9,3292408.02,320.71,16193.39,589.13,94.76,11488.7,10647.21
