?Date,Timestamp,Bottom Hole Pressure,Tubing Pressure,Casing Pressure,Position,Line Pressure,Gas Meter Cumulative Total,Gas Meter Differential Pressure,Gas Meter Flow Rate,Gas Meter Static Pressure,Gas Meter Temperature,Gas Meter Today's Total,Gas Meter Yesterday's Total
3/22/2023 7:57,1.68E+12,1171.86,747.84,1.97,54.09,516.66,2543842.51,412.93,16261.7,523.52,96.67,5381.01,14807.32
3/22/2023 8:07,1.68E+12,1171.98,751.5,1.69,54.21,518.34,2543950.19,413.03,16320.01,524.33,96.65,5488.69,14807.32
3/22/2023 8:17,1.68E+12,1170.92,748.13,-0.28,53.42,516.94,2544105.26,412.3,16295.96,523.7,96.64,5643.76,14807.32
3/22/2023 8:27,1.68E+12,1171.35,751.78,0.56,54.16,518.63,2544212.86,413.96,16330.02,523.93,96.73,5751.35,14807.32
3/22/2023 8:37,1.68E+12,1170.73,748.69,1.97,53.97,517.5,2544318.4,414.25,16323.5,523.13,96.69,5856.9,14807.32
3/22/2023 8:47,1.68E+12,1170.84,752.63,-0.56,53.8,516.66,2544424.85,414.89,16324.52,522.45,96.7,5963.34,14807.32
3/22/2023 8:57,1.68E+12,1170.81,748.97,-0.84,53,518.06,2544530.45,414.31,16320.5,522.91,96.72,6068.95,14807.32
3/22/2023 9:07,1.68E+12,1170.87,748.97,0,52.37,516.38,2544636.71,414.91,16329.08,522.99,96.96,6175.21,14807.32
3/22/2023 9:17,1.68E+12,1170.71,754.31,0.28,52.49,516.09,2544742.27,415.29,16305.36,522.19,96.83,6280.77,14807.32
3/22/2023 9:27,1.68E+12,1171.13,754.88,1.13,52.73,515.53,2544847.57,417.22,16361.85,521.61,96.96,6386.07,14807.32
3/22/2023 9:37,1.68E+12,1170.11,745.03,1.69,53.19,514.97,2545006.64,409.28,16255.83,521.11,96.97,6545.14,14807.32
3/22/2023 9:47,1.68E+12,1172,749.81,2.25,53.07,514.41,2545113.08,417.44,16445.69,520.68,96.85,6651.58,14807.32
3/22/2023 9:58,1.68E+12,1168.6,749.81,0.84,52.59,514.41,2545218.85,416.74,16294.13,520.59,96.88,6757.35,14807.32
3/22/2023 10:07,1.68E+12,1171.3,752.91,1.41,52.21,516.09,2545335.6,417.41,16359.67,521.95,96.99,6874.1,14807.32
3/22/2023 10:17,1.68E+12,1170.12,749.81,1.69,52.52,516.09,2545431.12,417.76,16436.08,521.89,96.91,6969.62,14807.32
3/22/2023 10:27,1.68E+12,1168.75,747.56,1.13,53.91,516.09,2545536.72,412.25,16248.29,521.25,97.03,7075.22,14807.32
3/22/2023 10:37,1.68E+12,1172.09,748.69,0.84,52.64,515.81,2545642.26,412.79,16269.91,521.89,96.99,7180.76,14807.32
3/22/2023 10:47,1.68E+12,1171.7,749.81,0.84,53,515.25,2545801.11,417.79,16354.47,521.23,97.03,7339.61,14807.32
3/22/2023 10:57,1.68E+12,1170.18,747,1.13,52.81,514.97,2545907.58,415.52,16481.79,521.69,97.01,7446.08,14807.32
3/22/2023 11:07,1.68E+12,1167.9,751.5,1.97,52.17,515.81,2546013.25,419.81,16387.48,520.83,96.97,7551.75,14807.32
3/22/2023 11:17,1.68E+12,1169.57,747,0.56,52.33,516.66,2546118.71,421.07,16421.67,521.59,97.1,7657.21,14807.32
3/22/2023 11:27,1.68E+12,1168.96,749.53,1.13,52.15,514.41,2546225.38,419.34,16380.07,520.84,96.9,7763.88,14807.32
3/22/2023 11:37,1.68E+12,1169.69,748.41,-0.28,53.44,515.81,2546330.72,416.37,16318.38,520.77,97.1,7869.22,14807.32
3/22/2023 11:47,1.68E+12,1170.78,747,0.56,52.25,514.41,2546435.79,415.55,16312.71,521.4,97.12,7974.29,14807.32
3/22/2023 11:57,1.68E+12,1170.87,745.88,-0.28,52.59,514.97,2546595.61,419.72,16379.65,520.62,97.12,8134.11,14807.32
3/22/2023 12:07,1.68E+12,1169.67,746.16,0.84,54.2,515.81,2546701.52,419.8,16393.13,521.25,97.03,8240.02,14807.32
3/22/2023 12:17,1.68E+12,1169.42,744.19,0.56,52.25,515.81,2546807.06,413.16,16254.73,520.66,97.1,8345.56,14807.32
3/22/2023 12:27,1.68E+12,1171.89,747.56,0.84,52.46,515.53,2546912.16,417.83,16355.68,521.35,97.11,8450.66,14807.32
3/22/2023 12:37,1.68E+12,1170.07,746.72,-1.13,53.68,515.81,2547019.01,416.31,16330.49,521.53,97.05,8557.51,14807.32
3/22/2023 12:47,1.68E+12,1170.51,748.97,1.69,53.22,514.69,2547124.26,416.21,16306.33,520.27,97.15,8662.76,14807.32
3/22/2023 12:57,1.68E+12,1170.94,798.75,0,52.37,668.81,2547225.63,226.72,13679.51,661.7,99.16,8764.13,14807.32
3/22/2023 13:07,1.68E+12,1219.86,855.56,1.41,54.18,727.03,2547359.28,223.09,14242.36,729.11,101.55,8897.78,14807.32
3/22/2023 13:17,1.68E+12,1209.05,852.75,-0.56,53.52,710.72,2547457.07,249.59,14889.42,713.22,101.14,8995.57,14807.32
3/22/2023 13:27,1.68E+12,1196.83,779.91,0.84,52.27,481.22,2547555.82,579.32,18552.33,491.46,99.15,9094.32,14807.32
3/22/2023 13:37,1.68E+12,1132.34,690.47,1.69,52.27,455.91,2547666.63,444.5,15833.38,461.47,96.3,9205.13,14807.32
3/22/2023 13:47,1.68E+12,1179.42,744.47,0,53.55,462.66,2547772.17,510.39,17094.37,469.94,96.35,9310.66,14807.32
3/22/2023 13:57,1.68E+12,1156.99,745.03,-0.84,53.73,514.69,2547880.71,422.22,16410.81,519.42,96.93,9419.21,14807.32
3/22/2023 14:07,1.68E+12,1169.02,764.44,1.41,52.31,530.16,2547985.5,414.62,16482.64,533.45,97.55,9523.99,14807.32
3/22/2023 14:17,1.68E+12,1167.73,750.94,-0.56,54.04,533.53,2548146.87,401.81,16286.48,536.99,97.6,9685.37,14807.32
3/22/2023 14:27,1.68E+12,1171.22,764.72,0.84,54.08,531.84,2548252.94,409.86,16461.3,538.08,97.69,9791.44,14807.32
3/22/2023 14:37,1.68E+12,1168.09,753.47,-1.13,52.25,531,2548358.94,402.04,16275.19,535.97,97.58,9897.44,14807.32
3/22/2023 14:47,1.68E+12,1171.41,757.13,-1.13,52.3,528.19,2548463.57,397.62,16150.15,533.8,97.75,10002.07,14807.32
3/22/2023 14:57,1.68E+12,1173.64,752.63,-0.28,53.24,527.91,2548569.93,406.28,16318.92,533.43,97.56,10108.43,14807.32
3/22/2023 15:07,1.68E+12,1170.61,751.5,0,53.89,526.22,2548674.5,399.72,16166.32,532.08,97.66,10213,14807.32
3/22/2023 15:17,1.68E+12,1173.33,753.47,-0.28,53.14,528.47,2548779.42,403.63,16277.59,534.15,97.59,10317.92,14807.32
3/22/2023 15:27,1.68E+12,1171.33,752.63,-0.84,52.97,527.06,2548936.52,397.51,16119.12,531.84,97.62,10475.02,14807.32
3/22/2023 15:37,1.68E+12,1174.17,750.38,0.28,53.15,526.78,2549042.49,391.02,16158,532.15,97.54,10580.99,14807.32
3/22/2023 15:47,1.68E+12,1173.46,749.25,0.84,53.09,530.16,2549147.13,390.07,15999.78,533.58,97.51,10685.63,14807.32
3/22/2023 15:57,1.68E+12,1176.3,753.47,0.56,52.27,531.56,2549251.48,399.81,16237.02,536.28,97.52,10789.98,14807.32
3/22/2023 16:07,1.68E+12,1172.02,751.5,0.84,54.21,531,2549357.41,401.07,16245.82,535.2,97.47,10895.91,14807.32
3/22/2023 16:17,1.68E+12,1171.86,754.03,0,52.2,529.31,2549499.7,404.28,16305.2,535.03,97.55,11038.2,14807.32
3/22/2023 16:27,1.68E+12,1170.79,751.78,-1.69,52.14,529.31,2549567.06,397.29,16168.85,535.07,97.45,11105.56,14807.32
3/22/2023 16:37,1.68E+12,1173.22,752.91,-0.56,52.29,529.03,2549724.05,395.28,16115.2,534.2,97.44,11262.55,14807.32
3/22/2023 16:47,1.68E+12,1174.18,750.09,0.84,52.21,528.47,2549828.55,397.06,16155.57,534.4,97.36,11367.05,14807.32
3/22/2023 16:57,1.68E+12,1173.45,748.69,1.41,52.86,527.34,2549932.47,393.44,16058.09,532.9,97.43,11470.97,14807.32
3/22/2023 17:07,1.68E+12,1175.19,752.91,0.84,52.16,527.91,2550036.9,400.85,16203.5,532.65,97.32,11575.4,14807.32
3/22/2023 17:17,1.68E+12,1172.57,749.53,1.13,54.2,526.5,2550142.44,397.88,16129.6,531.64,97.27,11680.94,14807.32
3/22/2023 17:27,1.68E+12,1173.89,751.5,1.41,52.98,525.66,2550246.62,404.93,16271.01,531.78,97.28,11785.12,14807.32
3/22/2023 17:37,1.68E+12,1171.34,748.97,1.41,53.79,525.09,2550351.02,406.27,16287.25,531.12,97.25,11889.52,14807.32
3/22/2023 17:47,1.68E+12,1171.04,750.09,1.69,52.19,524.81,2550508.31,401.09,16175.13,530.33,97.11,12046.81,14807.32
3/22/2023 17:57,1.68E+12,1173.04,753.47,0.28,52.61,523.97,2550613.86,394.12,16028.7,529.85,97.15,12152.35,14807.32
3/22/2023 18:07,1.68E+12,1175.67,754.88,1.41,53.93,525.66,2550718.61,394.92,16055.78,530.41,97.02,12257.11,14807.32
3/22/2023 18:17,1.68E+12,1175.18,752.63,0.56,53.59,524.81,2550822.94,400.17,16156.24,530.23,97.06,12361.44,14807.32
3/22/2023 18:27,1.68E+12,1173.36,749.25,0,53.05,525.66,2550928.53,396.93,16112.4,531.46,97.01,12467.03,14807.32
3/22/2023 18:37,1.68E+12,1174.14,753.75,0.56,52.39,526.5,2551032.96,397.61,16127.79,531.59,97.02,12571.46,14807.32
3/22/2023 18:47,1.68E+12,1173.86,753.75,3.38,52.26,525.94,2551136.05,398.57,16142.82,531.32,97.01,12674.55,14807.32
3/22/2023 18:57,1.68E+12,1173.58,754.59,1.13,52.21,526.22,2551294.48,401.86,16220.99,532.06,96.94,12832.98,14807.32
3/22/2023 19:07,1.68E+12,1172.17,750.38,0.84,52.91,526.5,2551399.7,397.79,16131.37,531.55,96.99,12938.19,14807.32
3/22/2023 19:17,1.68E+12,1173.77,751.22,0.84,53.96,527.06,2551504.18,398.98,16166.99,532.24,96.92,13042.68,14807.32
3/22/2023 19:27,1.68E+12,1173.12,751.22,1.97,53.44,526.22,2551608.32,401.35,16198.25,531.28,96.94,13146.82,14807.32
3/22/2023 19:37,1.68E+12,1172.55,753.47,0.84,53.69,527.63,2551713.96,399.74,16187.12,532.54,96.91,13252.46,14807.32
3/22/2023 19:47,1.68E+12,1172.74,747,-0.56,52.48,524.53,2551818.17,396.72,16099.02,530.76,96.9,13356.67,14807.32
3/22/2023 19:57,1.68E+12,1174.32,752.34,1.69,52.21,527.63,2551934.72,403.55,16259.13,532.28,96.86,13473.22,14807.32
3/22/2023 20:07,1.68E+12,1171.43,750.94,1.97,54.01,527.06,2552079.33,390.57,15990.8,531.66,96.88,13617.83,14807.32
3/22/2023 20:17,1.68E+12,1176.25,753.47,0.28,54.21,527.63,2552184.79,397.74,16154.06,532.85,96.82,13723.29,14807.32
3/22/2023 20:27,1.68E+12,1173.3,747.56,0.56,52.75,526.5,2552288.14,394.42,16067.26,531.61,96.87,13826.64,14807.32
3/22/2023 20:37,1.68E+12,1174.86,753.47,1.97,52.95,525.94,2552393.05,397.08,16230.61,531.78,96.91,13931.55,14807.32
3/22/2023 20:47,1.68E+12,1171.91,753.47,0.84,54,527.06,2552498.74,396.08,16114.67,532.49,96.85,14037.24,14807.32
3/22/2023 20:57,1.68E+12,1173.99,751.22,-0.28,52.36,526.78,2552602.72,390.04,15976.95,530.97,96.92,14141.22,14807.32
3/22/2023 21:07,1.68E+12,1176.46,756,1.97,52.22,527.34,2552706.73,401.47,16217.1,532.24,96.88,14245.23,14807.32
3/22/2023 21:17,1.68E+12,1172.13,752.91,2.53,52.21,525.66,2552863.69,399.79,16090.1,531.43,96.89,14402.19,14807.32
3/22/2023 21:27,1.68E+12,1174.4,754.88,1.41,53.75,528.19,2552969.07,397.87,16233.23,532.86,96.86,14507.57,14807.32
3/22/2023 21:37,1.68E+12,1171.82,752.34,-0.84,52.22,525.66,2553073.22,393.57,16114.32,532.02,96.87,14611.72,14807.32
3/22/2023 21:47,1.68E+12,1173.95,749.81,2.25,53.32,525.66,2553177.21,399.36,16129.38,531.63,96.88,14715.71,14807.32
3/22/2023 21:57,1.68E+12,1173.67,756,1.13,52.41,526.22,2553281.41,392.77,16043.08,532.18,96.88,14819.91,14807.32
3/22/2023 22:07,1.68E+12,1175.22,754.03,1.13,52.98,523.13,2553386.61,400.7,16075.4,528.57,96.85,14925.11,14807.32
3/22/2023 22:17,1.68E+12,1174.63,750.09,1.69,52.77,527.34,2553490.97,398.71,16175.16,533.02,96.86,15029.47,14807.32
3/22/2023 22:27,1.68E+12,1172.83,751.78,2.81,52.65,526.22,2553647.55,394.93,16078.83,531.72,96.89,15186.05,14807.32
3/22/2023 22:37,1.68E+12,1174.55,751.78,0.28,54.21,527.34,2553752.67,395.58,16132.04,532.57,96.86,15291.17,14807.32
3/22/2023 22:47,1.68E+12,1173.58,750.09,2.25,54.2,526.5,2553856.86,392.21,16008.67,530.74,96.91,15395.36,14807.32
3/22/2023 22:57,1.68E+12,1175.8,754.88,-0.56,52.82,527.34,2553960.5,406.19,16318.54,532.71,96.84,15499,14807.32
3/22/2023 23:07,1.68E+12,1170.22,746.72,0.56,54.22,526.5,2554066.02,394.76,16056.14,531.9,96.86,15604.52,14807.32
3/22/2023 23:17,1.68E+12,1174.93,752.91,0.28,54.15,525.66,2554170,392.25,16017.36,531.2,96.88,15708.5,14807.32
3/22/2023 23:27,1.68E+12,1175.62,754.03,-0.28,52.53,527.34,2554274.18,401.97,16235.53,532.7,96.82,15812.68,14807.32
3/22/2023 23:37,1.68E+12,1171.69,751.22,2.25,52.54,525.66,2554430.51,400.36,16183.34,531.52,96.9,15969.01,14807.32
3/22/2023 23:47,1.68E+12,1172.61,752.34,2.25,53.33,527.06,2554534.49,398.8,16167.8,532.46,96.87,16072.99,14807.32
3/22/2023 23:58,1.68E+12,1172.88,750.94,0.84,52.74,526.78,2554639.88,393.19,16040.13,531.46,96.88,16178.38,14807.32
3/23/2023 0:07,1.68E+12,1175.17,753.19,1.13,52.23,523.97,2554708.84,400.75,16170.43,530.2,96.88,68.96,16213.08
3/23/2023 0:17,1.68E+12,1172.82,752.91,1.69,54.21,526.5,2554814.39,395.24,16087.37,531.86,96.88,174.5,16213.08
3/23/2023 0:27,1.68E+12,1174.31,754.88,0.28,52.39,525.94,2554918.18,394.82,16077.01,531.75,96.89,278.3,16213.08
3/23/2023 0:37,1.68E+12,1174.49,749.25,0.84,53.57,526.5,2555021.95,393.63,16065.84,532.51,96.86,382.07,16213.08
3/23/2023 0:47,1.68E+12,1174.68,754.31,0.84,52.2,531,2555177.22,394.26,16116.4,535.05,96.97,537.34,16213.08
3/23/2023 0:57,1.68E+12,1173.76,755.44,0,53.23,530.44,2555283.5,391.15,16076.15,536.47,96.98,643.62,16213.08
3/23/2023 1:07,1.68E+12,1174.48,752.34,1.41,54.19,530.72,2555387.16,384.56,15922.46,535.21,97.03,747.27,16213.08
3/23/2023 1:17,1.68E+12,1177.24,756.56,0.28,53.6,526.78,2555490.63,399.19,16141.98,533.37,96.9,850.74,16213.08
3/23/2023 1:27,1.68E+12,1173.28,750.94,2.25,52.68,525.94,2555596.11,391.57,16013.06,531.82,96.9,956.23,16213.08
3/23/2023 1:37,1.68E+12,1175.59,751.5,0,52.93,526.78,2555698.5,400.89,16196.84,531.68,96.88,1058.62,16213.08
3/23/2023 1:47,1.68E+12,1172.27,751.22,0.28,53.38,526.22,2555804.03,398.22,16137.46,531.19,96.8,1164.14,16213.08
3/23/2023 1:57,1.68E+12,1173.33,753.75,0.84,53.95,526.5,2555960.17,397.15,16114.85,531.14,96.83,1320.29,16213.08
3/23/2023 2:07,1.68E+12,1173.73,749.81,1.69,52.2,526.22,2556065.46,398.6,16151.66,531.62,96.81,1425.58,16213.08
3/23/2023 2:17,1.68E+12,1173.06,754.31,1.41,54.21,526.5,2556169.15,392.03,16030.52,532.37,96.92,1529.27,16213.08
3/23/2023 2:27,1.68E+12,1175.23,754.59,0,53.05,527.34,2556273.01,401.15,16218.18,532.65,96.83,1633.13,16213.08
3/23/2023 2:37,1.68E+12,1171.85,754.03,-0.28,52.84,527.63,2556407.94,395.56,16107.48,532.72,96.87,1768.05,16213.08
3/23/2023 2:47,1.68E+12,1173.83,751.5,1.41,52.72,527.91,2556508.86,393.43,16068.99,532.92,96.82,1868.98,16213.08
3/23/2023 2:57,1.68E+12,1174.52,753.75,0.84,52.21,527.06,2556584.73,397.09,16133.2,532.4,96.86,1944.84,16213.08
3/23/2023 3:07,1.68E+12,1173.35,751.78,2.25,54.18,527.34,2556742.12,394.99,16109.39,533.51,96.83,2102.24,16213.08
3/23/2023 3:17,1.68E+12,1173.64,746.44,-1.13,53.79,527.06,2556847.13,396.66,16128.63,532.63,96.84,2207.25,16213.08
3/23/2023 3:27,1.68E+12,1173.29,752.34,0.28,52.68,527.34,2556950.72,391.37,16036.46,533.52,96.87,2310.84,16213.08
3/23/2023 3:37,1.68E+12,1174.94,749.81,-1.13,53.09,527.34,2557054.39,395.46,16128.44,534.08,96.78,2414.51,16213.08
3/23/2023 3:47,1.68E+12,1173.28,753.47,-0.28,52.96,527.34,2557159.42,388.82,15988.09,533.71,96.86,2519.54,16213.08
3/23/2023 3:57,1.68E+12,1175.8,753.19,1.41,53.82,527.91,2557299.08,391.95,16057.86,534.13,96.85,2659.2,16213.08
3/23/2023 4:07,1.68E+12,1174.53,748.69,-0.28,52.6,524.25,2557367.1,398.12,16109.71,529.56,96.79,2727.22,16213.08
3/23/2023 4:17,1.68E+12,1173.59,754.31,0.84,52.51,527.63,2557521.98,396.75,16160.42,534.52,96.82,2882.1,16213.08
3/23/2023 4:27,1.68E+12,1172.67,750.09,0.28,52.34,526.78,2557628,387.07,15934.26,532.51,96.86,2988.11,16213.08
3/23/2023 4:37,1.68E+12,1176.74,755.72,-3.38,52.36,527.34,2557731.82,391.28,16029.52,533.11,96.79,3091.94,16213.08
3/23/2023 4:47,1.68E+12,1175.01,752.91,-0.84,54.14,525.94,2557835.71,395.1,16100.3,532.77,96.81,3195.83,16213.08
3/23/2023 4:57,1.68E+12,1173.73,750.94,-0.56,52.82,527.34,2557940.5,389.97,16010.38,533.7,96.9,3300.62,16213.08
3/23/2023 5:07,1.68E+12,1175.34,752.91,-0.84,52.21,527.63,2558043.79,390.61,16077.13,533.68,96.83,3403.91,16213.08
3/23/2023 5:17,1.68E+12,1174.13,747.28,0.28,52.83,528.47,2558165.9,391.31,16042.14,533.91,96.82,3526.01,16213.08
3/23/2023 5:27,1.68E+12,1174.75,752.91,0.56,52.29,526.78,2558303.01,393.81,16079.02,533.07,96.83,3663.13,16213.08
3/23/2023 5:37,1.68E+12,1174.08,747.56,-2.53,52.92,526.5,2558418.06,386.21,15897.19,531.22,96.83,3778.17,16213.08
3/23/2023 5:47,1.68E+12,1177.36,759.09,2.25,53.77,525.66,2558512.74,393.63,16056.69,531.84,96.78,3872.86,16213.08
3/23/2023 5:57,1.68E+12,1174.46,751.5,0.28,53.78,523.69,2558616.86,398.26,16128.87,530.56,96.77,3976.98,16213.08
3/23/2023 6:07,1.68E+12,1173.15,749.25,0.28,53.51,526.5,2558721.68,392.45,16052.01,533.08,96.82,4081.79,16213.08
3/23/2023 6:17,1.68E+12,1174.53,754.31,-0.56,52.45,525.66,2558825.36,391.23,16007.36,531.77,96.79,4185.48,16213.08
3/23/2023 6:27,1.68E+12,1175.33,749.25,1.13,52.24,525.09,2558929.25,393.64,16056.74,531.84,96.79,4289.37,16213.08
3/23/2023 6:37,1.68E+12,1174.43,748.13,1.13,52.22,525.09,2559085.46,393.77,16050.51,531.32,96.83,4445.58,16213.08
3/23/2023 6:47,1.68E+12,1174.53,753.19,0.56,54.02,525.66,2559189.17,397.56,16132.96,531.8,96.86,4549.29,16213.08
3/23/2023 6:57,1.68E+12,1173.04,756,-0.28,53.7,525.09,2559294.15,394.39,16062.99,531.41,96.89,4654.27,16213.08
3/23/2023 7:07,1.68E+12,1174.29,748.41,0,52.28,525.38,2559346.6,389.38,15963.65,531.44,96.87,4706.72,16213.08
3/23/2023 7:17,1.68E+12,1176.08,755.44,0.56,53.95,526.5,2559502.73,398.06,16028.38,532.11,96.9,4862.84,16213.08
3/23/2023 7:27,1.68E+12,1174.9,744.47,0.28,54.2,525.66,2559605.59,393.74,16044.57,531.15,96.97,4965.71,16213.08
3/23/2023 7:37,1.68E+12,1174.6,749.53,-0.56,52.2,525.94,2559710.37,394.27,16066.6,531.85,96.96,5070.48,16213.08
3/23/2023 7:47,1.68E+12,1174.2,754.59,0.84,52.57,525.09,2559866.76,392.29,16002.86,530.45,97.08,5226.87,16213.08
3/23/2023 7:57,1.68E+12,1175.34,750.09,1.69,54.19,527.06,2559971.66,391.89,16002.58,530.95,97.08,5331.78,16213.08
3/23/2023 8:07,1.68E+12,1175.34,749.25,0.56,53.38,524.81,2560075.66,397.75,16114.52,530.67,97.11,5435.78,16213.08
3/23/2023 8:17,1.68E+12,1173.31,750.66,0.84,53.52,526.22,2560179.41,394.38,16037.68,531.01,97.18,5539.53,16213.08
3/23/2023 8:27,1.68E+12,1174.68,748.69,0.28,52.78,525.38,2560284.49,400.21,16168.95,531.08,97.16,5644.61,16213.08
3/23/2023 8:37,1.68E+12,1172.31,751.78,0.56,52.36,525.09,2560388.26,396.35,16073.04,531.2,97.2,5748.38,16213.08
3/23/2023 8:47,1.68E+12,1174.03,750.09,1.41,53.29,525.38,2560492.09,394.97,16080.87,530.67,97.29,5852.21,16213.08
3/23/2023 8:57,1.68E+12,1173.88,754.88,1.69,53.22,525.66,2560648.33,398.15,16077.93,530.17,97.31,6008.45,16213.08
3/23/2023 9:07,1.68E+12,1173.93,751.22,1.41,53.3,523.97,2560753.29,398.45,16119.09,530.34,97.34,6113.41,16213.08
3/23/2023 9:17,1.68E+12,1173.18,751.78,1.41,53.9,525.94,2560857.18,396.96,16092.37,530.53,97.35,6217.3,16213.08
3/23/2023 9:27,1.68E+12,1173.65,749.25,0.56,52.77,525.09,2560959.72,396.65,16020.09,530.4,97.37,6319.84,16213.08
3/23/2023 9:37,1.68E+12,1174.95,750.09,0.28,52.75,525.94,2561066.15,400.38,16159.96,530.45,97.28,6426.27,16213.08
3/23/2023 9:47,1.68E+12,1172.42,754.03,0.28,52.77,524.53,2561169.92,399.98,16211.34,529.53,97.33,6530.04,16213.08
3/23/2023 9:58,1.68E+12,1171.49,747.56,0,52.76,526.22,2561326.45,395.43,16065.59,530.86,97.44,6686.56,16213.08
3/23/2023 10:07,1.68E+12,1174.1,749.81,0.56,52.97,523.97,2561430.25,394.95,16046.87,530.17,97.34,6790.36,16213.08
3/23/2023 10:17,1.68E+12,1174.43,746.72,1.13,53.62,526.22,2561535.07,399.93,16151.02,530.59,97.41,6895.19,16213.08
3/23/2023 10:27,1.68E+12,1172.55,750.09,0,54.23,525.09,2561639.03,394.24,16026.04,529.76,97.35,6999.14,16213.08
3/23/2023 10:37,1.68E+12,1174.79,753.47,-0.56,53.66,523.97,2561742.53,392.89,16000.27,529.84,97.36,7102.65,16213.08
3/23/2023 10:47,1.68E+12,1175.25,748.97,0.28,53.57,524.25,2561847.61,398.85,16119.01,529.9,97.4,7207.73,16213.08
3/23/2023 10:57,1.68E+12,1173.1,751.5,0.28,54.24,523.97,2561951.69,402.23,16183.94,529.77,97.38,7311.81,16213.08
3/23/2023 11:07,1.68E+12,1171.92,752.34,0.84,53.48,524.53,2562055.51,395.57,16050.15,529.64,97.37,7415.63,16213.08
3/23/2023 11:17,1.68E+12,1174.32,752.34,0.56,54.21,547.59,2562211.81,359.68,15592.57,547.94,97.39,7571.93,16213.08
3/23/2023 11:27,1.68E+12,1182.63,775.69,0.28,53.98,572.34,2562314.09,352.64,15842.78,576.77,98.44,7674.21,16213.08
3/23/2023 11:37,1.68E+12,1178.06,769.78,0,52.19,584.72,2562417.55,325.22,15386.01,587.96,97.98,7777.66,16213.08
3/23/2023 11:47,1.68E+12,1186.41,771.75,0.28,53.59,568.13,2562518.09,338.71,15465.38,572.44,98.76,7878.2,16213.08
3/23/2023 11:57,1.68E+12,1184.94,752.63,0,53.61,522,2562622.95,401.09,16132.01,527.98,97.43,7983.07,16213.08
3/23/2023 12:07,1.68E+12,1172.81,755.16,0.56,54.02,524.25,2562777.86,400.03,16121.92,528.98,97.73,8137.97,16213.08
3/23/2023 12:17,1.68E+12,1172.98,753.47,0.56,52.77,525.09,2562829,403.34,16217.02,530.65,97.55,8189.12,16213.08
3/23/2023 12:27,1.68E+12,1171.26,749.81,1.41,52.14,523.13,2562985.41,394.6,16008.31,528.51,97.65,8345.52,16213.08
3/23/2023 12:37,1.68E+12,1175.01,750.38,2.53,53.86,525.38,2563090.42,396.84,16088.86,530.61,97.49,8450.53,16213.08
3/23/2023 12:47,1.68E+12,1173.55,751.5,1.69,52.14,525.09,2563194.04,392.89,15991.63,529.57,97.61,8554.16,16213.08
3/23/2023 12:57,1.68E+12,1175.3,750.66,0.28,53.04,525.09,2563297.26,396.2,16081.13,530.3,97.55,8657.38,16213.08
3/23/2023 13:07,1.68E+12,1173.68,748.41,0.28,53.13,525.66,2563402.43,396.32,16061.62,529.67,97.6,8762.55,16213.08
3/23/2023 13:17,1.68E+12,1174.02,745.88,-0.84,52.29,525.38,2563504.6,395.63,16050.44,529.84,97.61,8864.71,16213.08
3/23/2023 13:27,1.68E+12,1174.21,746.44,0,53.53,524.25,2563609.45,399.29,16128.13,530.21,97.65,8969.57,16213.08
3/23/2023 13:37,1.68E+12,1172.8,749.25,0.56,52.2,524.81,2563765.22,399.11,16127.4,530.33,97.61,9125.34,16213.08
3/23/2023 13:47,1.68E+12,1172.81,745.88,-0.84,52.68,524.81,2563870.18,393.84,16011.75,529.62,97.59,9230.3,16213.08
3/23/2023 13:57,1.68E+12,1174.89,746.44,-0.56,53.55,524.81,2563974.01,393,16008.72,530.58,97.67,9334.13,16213.08
3/23/2023 14:07,1.68E+12,1174.93,749.53,0.28,53.57,525.38,2564077.68,397.43,16100.85,530.81,97.65,9437.8,16213.08
3/23/2023 14:17,1.68E+12,1173.26,747,0.28,53.96,525.38,2564182.23,391.78,15969.54,529.63,97.66,9542.35,16213.08
3/23/2023 14:27,1.68E+12,1175.63,750.09,-1.41,52.19,524.25,2564285.44,400.17,16148.94,530.34,97.58,9645.56,16213.08
3/23/2023 14:37,1.68E+12,1172.38,751.22,1.69,53.26,523.97,2564388.23,389.57,15928.13,529.79,97.64,9748.35,16213.08
3/23/2023 14:47,1.68E+12,1176.36,750.66,-1.69,52.71,525.38,2564545.43,392.01,15980.22,529.99,97.64,9905.55,16213.08
3/23/2023 14:57,1.68E+12,1175.41,751.5,-1.41,52.14,523.13,2564648.84,396.57,16076.44,528,97.63,10008.96,16213.08
3/23/2023 15:07,1.68E+12,1173.66,750.38,-0.56,52.21,525.09,2564753.69,396.23,16062.31,529.89,97.66,10113.8,16213.08
3/23/2023 15:17,1.68E+12,1173.91,757.13,1.41,53.51,525.09,2564856.96,390.51,15958.28,530.45,97.59,10217.08,16213.08
3/23/2023 15:27,1.68E+12,1175.78,751.22,-0.28,53.33,526.5,2564962.1,394.43,16028.76,530.01,97.64,10322.22,16213.08
3/23/2023 15:37,1.68E+12,1174.5,751.22,-0.28,54.13,524.53,2565065.54,392.36,15973.71,529.05,97.56,10425.66,16213.08
3/23/2023 15:47,1.68E+12,1175.49,752.91,-0.84,52.37,523.97,2565169.34,396.29,16050.18,528.91,97.53,10529.46,16213.08
3/23/2023 15:57,1.68E+12,1174.1,752.63,1.41,53.42,525.09,2565324.81,394.16,16022.58,529.85,97.55,10684.93,16213.08
